address,flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0x68f3d3a5f095e91fe823412bee2704d89e4bc31f,0,0,250493,2578.528649,0,1656803787.000000,5138308.947,61,925,323,0,337,221,0,2.05,0.014708,0.000028,2.047242,0.038178,1248,13.605246869168283,12.331471735320434,0,-1.273775134,61,83,0.3488120950323974,0.7405924739791834,0.2586068855084067,0.9525202493026426,0.8527758919606131,20.459016393442624,0.5138150200211511
0x5cfb02f4a0e6bfd039d6f4d4892d458d38aa1645,0,359,62775683,12580478.4,497,1594918678.000000,398839438,734,5,4,0,5,3,0,0.05,0.026021,0,0.07,0.0425,9,0.130107457,0.17,0,0.039892542661338015,8,1,0.6666666666666666,0.5,0.4,0.43008143551806727,0.33823449827176877,0.01226158,0.034449648
0xdb2fadc3c8454735b6773db7d93d8d440dee1b26,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.000107,0.000107,0.000107,1,0,0.000107457,0,0.000107457,1,1,1,0,0.5,0,0,1,0
0x2aaafb52e594696cb029bde8d7e93df4af540944,0,137,163491,54599,0,0,0,2,3,1,0,1,1,0.002,0.0032,0.002775,0.009789,0.009789,0.009789,4,0.008324385,0.009788756,0,0.001464371,2,2,0.25,0.6,0.2,0.096099727,0,2,0.003165587
0x595063172c85b1e8ac2fe74fcb6b7dc26844cc2d,0,0,4594033,2626.27419,0,1614028667.000000,1089865.443,298,8516,1484,0,5204,922,0,55,1.664408,0.994044,1000,10.24293,10000,14174.094693000072,15200.508572784127,0,1026.413879784055,298,360,0.17423975578255255,0.8515148485151485,0.1483851614838516,0.8653714961987028,0.8005642446275592,33.557046979865774,468.51034425610663
0x5d96ad8d4f7b46d225f7185ca527e411e4274773,0,40,67149,14273.28,453,1657033011.000000,32563204.53,47,25,51,0,13,2,0.06,22.61913,2.51265,0.039461,11.724243,1.232038,76,62.81625964060453,62.83394310000002,0,0.017683459395492207,28,9,1.9615384615384615,0.3246753246753247,0.6623376623376623,0.6365405838539979,0.617925418,1.6170212765957446,3.122859239199117
0xbbacf599e9d45bcdbc916e020b527c3164337a24,0,27,111028,37036.66667,874141,1657274451.000000,829074296,12,3,2,0,3,2,0.000265,0.209161,0.128965,0.177718,0.20967,0.193694,5,0.3868943112748992,0.3873871534672652,0,0.000492842,4,2,0.5,0.5,0.3333333333333333,0.3599534107418913,0.041240527767023805,0.4166666666666667,0.095304355
0x8d9a5ac5f2a46943a895c511942f720b4181f82d,0,1208,1624682182.000000,812341695,1608,33575857,16788732.5,389,2,2,0,2,1,0,7.874701,3.937351,0.095969,7.776537,3.936253,4,7.87470116,7.87250576,0,-0.0021954,4,1,0.6666666666666666,0.4,0.4,0.4999999873011057,0.4878096262501909,0.010282776349614395,3.395591306196074
0x60b157f13234ec257120c1db0bc3345e5f98991f,0,131,779546,229240.5,355872,1657903644.000000,829129758,15,4,2,0,3,2,0,0,0,0.00869,0.027426,0.018058,6,0,0.036116010000000004,0,0.036116010000000004,5,2,0.4,0.5714285714285714,0.2857142857142857,0,0.2593822829139603,0.4,0.012928697960807967
0x3cc5cc2b0cb397031a8d5d272dae6ba06b6204eb,0,0,0,0,0,0,0,1,1,1,0,1,1,0.032676,0.032676,0.032676,0.033634,0.033634,0.033634,2,0.032675948,0.0336338,0,0.000957852,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.016337974
0x0bce63da5100950a608e480a4ec3b2493f5e94ef,0,0,4509828,32903.49798,12,1630941179.000000,6800489.227,360,496,242,0,21,30,0,50,1.868834,0.005926,57.999073,3.832,738,926.9417659169582,927.3441007117075,0,0.4023347947493221,346,45,0.4869215291750503,0.6711772665764547,0.3274695534506089,0.6963637926291285,0.660160346,2.05,21.14825468541087
0xcdcf266d0c2ef3070d2d1db5d7d01077d27744f2,0,14,517627,68387.0625,32,1644751899.000000,72159499.65,198,32,23,0,15,19,0,0.026018,0.003313,0.000065,0.027,0.004704,55,0.10602384173047479,0.10819191517460792,0,0.002168073,53,3,0.696969697,0.5714285714285714,0.4107142857142857,0.6896345905975021,0.531004249,0.2777777777777778,0.00655495
0x2418d8b388f0106c798c6628ad1c111eff365786,0,0,0,0,399,1605800644.000000,103859311.4,649,1,16,0,1,6,0.605637,0.605637,0.605637,0.001668,0.249608,0.03979,17,0.6056367200135175,0.6366367200135175,0,0.030999999999999917,17,1,8,0.055555556,0.8888888888888888,0,0.703860896,0.026194144838212634,0.2234824783403245
0x8b20de31286b1c22564b57029481449c0b835349,0,0,444029,13752.60922,0,1560517040.000000,720163.2967,1176,6487,2184,0,597,816,0,620,1.883362,0,600.020013,5.248621,8671,12217.371438977181,11462.98881052818,0,-754.3826284,1176,187,0.3366214549938348,0.748039668,0.2518450184501845,0.9768490400835276,0.904495534,7.3732993197278915,346.1244230578684
0x06906f89e7b07df2392cdff4c062698a57cfe6c7,0,0,0,0,3318,1648403555.000000,29672708.2,154,0,56,0,0,2,0,0,0,0.020126,0.5,0.140558,56,0,7.871258390000001,0,7.871258390000001,56,1,56,0,0.9824561403508771,0,0.3529164161645294,0.36363636363636365,2.5824459817144088
0x2a8abf7252b648acca28966b506cfa8b4827bc8f,0,156,1997736,402622.0952,476,1606351662.000000,235885849.7,617,21,7,0,9,6,0,1.36,0.188734,0.00357,0.755354,0.183121,28,3.963418926,1.2818493900094516,0,-2.681569536,27,2,0.3181818181818182,0.7241379310344828,0.2413793103448276,0.779174172,0.6839683008007396,0.045380875,0.598384968
0xe9663ae7d85d8f1ecee35e54538e846626a63b89,0,0,0,0,0,19435,417.964196,49,0,9999,1,0,2737,0,0,0,0,100,0.356572,10000,0,3565.360524,0,3565.360524,49,999,9999,0,0.9998000199980002,0,0.9942386874450837,204.08163265306123,1040.9808013207637
0x07b4ef0e87ee263ef3b56d537b129c5a50c1041e,0,18,2341455,220598.1818,175477,1636466735.000000,549837946.7,292,55,3,0,33,3,0,0.214924,0.010134,0.012519,0.126127,0.059234,58,0.5573628111579112,0.17770205,0,-0.379660761,57,2,0.053571429,0.9322033898305084,0.050847458,0.8711954543115135,0.4262113960038607,0.19863013698630136,0.15586093643701188
0x05d144cf9054700a0d1cdaac0d53f1ecf6e49319,0,0,0,0,0,0,0,1,1,1,0,1,1,0.00458,0.00458,0.00458,0.005,0.005,0.005,2,0.00458,0.005,0,0.00042,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.00229
0x738295bf5dc40b9b0ee18e05a0ef1c9532575a7d,0,0,0,0,0,0,0,1,1,1,0,1,1,0.069303,0.069303,0.069303,0.069738,0.069738,0.069738,2,0.069303095,0.069738,0,0.000434905,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.034651548
0xc516ee8384e80e27f7744bcaf1b4a1ea3bbca11a,0,15,1437004,29205.32195,87,1655779890.000000,110414420.3,73,205,15,0,10,7,0,1,0.014505,0,0.19745,0.054689,220,2.9735018799999997,0.8203409999999999,0,-2.15316088,73,20,0.072815534,0.9276018099547512,0.067873303,0.9851622009610721,0.5047568139730255,3.0136986301369864,0.5086465575358952
0x80c50231bbeaf678a950c4b9b7c68a6b62e69b0c,0,0,0,0,0,64433,1200.879888,139,0,9999,1,0,2484,0,0,0,0,405.8,0.572378,10000,0,5723.208238623053,0,5723.208238623053,139,1106,9999,0,0.9998000199980002,0,0.9513910406210805,71.94244604316546,1970.1986613467204
0xf35099b6cce0e804ed5ef97f724ed094ca49683d,0,0,9520353,269249.8128,92,1602226199.000000,73061056,692,203,22,0,54,10,0,0.2545,0.027759,0.002866,0.595911,0.189909,225,5.635081542490376,4.1780081938394655,0,-1.457073349,221,5,0.10784313725490197,0.8982300884955752,0.097345133,0.7843156179030745,0.4435448979695685,0.32514450867052025,0.631653528
0xd7b622dc304496b5a5051959d2f1b483a6f46eab,0,0,1303442,29653.92668,4943,1642075819.000000,274574975.7,231,491,6,0,293,4,0,0.7,0.00804,0.088928,0.65,0.248155,497,3.9477205574605962,1.4889281317276333,0,-2.458792426,230,22,0.012195121951219513,0.9859437751004017,0.012048192771084338,0.9717894843015327,0.4315585269695197,2.1515151515151514,0.6618321864321159
0xcd4a15841a4906ff78d3f2aa8e55936f1a7ae4a5,0,0,216466,1419.685789,0,1639076080.000000,52876944.74,166,9971,31,0,5,13,0,0,0,0,10,1.135081,10002,0,35.18749942483615,0,35.18749942483615,166,189,0.003108704,0.9968009597120864,0.00309907,-4.47E-17,0.4169170758181449,60.25301204819277,9.898845865937009
0x9983d8cdeaf7872501628229d311e2f7df396add,0,0,0,0,0,1651584707.000000,166072.8804,106,0,10000,0,0,2258,0,0,0,0,1364.563058,0.963003,10000,0,9630.033325905126,0,9630.033325905126,106,414,10000,0,0.9999000099990001,0,0.9875506392210541,94.33962264150944,2584.707840089674
0x0f779b22bc832b0aa15882aa48787bbc0780ecb1,0,0,0,0,199,1658258716.000000,829129457.5,1,1,2,0,1,1,0,0,0,0.000633,0.000633,0.000633,3,0,0.001265847,0,0.001265847,1,3,1,0.25,0.5,0,0.000143967,3,0.000298277
0x12093e01ccec0582b41ded36efebc079a13fe268,0,29,50891,4836.547619,611,1655525444.000000,30715595.5,39,42,54,0,2,10,0.07091,7.568372,1.265155,0.072149,7.568824,0.984537,96,53.136512867417125,53.16499365909131,0,0.028480791674184047,39,8,1.255813953488372,0.4329896907216495,0.5567010309278351,0.5679894354674626,0.5853102061867973,2.4615384615384617,1.3707995437849545
0xf27227780ccfebc72755ce38647344c82a956914,0,40,912039,131741.8,1499,1649949897.000000,19746043.8,124,15,84,0,13,3,0.038707,11.552036,1.71511,0.112176,0.719647,0.306504,99,25.72664441,25.746343336072922,0,0.019698926,98,2,5.25,0.15,0.84,0.7822440676125693,0.27171388066897795,0.7983870967741935,4.765981707082162
0xf8ea0c039c22b45d7d8505d07bd6a58e08e58f5b,0,0,603841,568.680216,0,1632845719.000000,81645730.95,67,9988,20,0,3,4,0,0.015,0.000002,0,10,3.533432,10008,0.020999999999999998,70.66863926749141,0,70.64763926749141,67,1554,0.002002202,0.9979018883005295,0.001998202,0.9544473350929276,0.5321632096697886,149.37313432835822,19.360751221216166
0x3dd98c8a089dbcff7e8fc8d4f532bd493501ab7f,0,0,0,0,0,574669,487.39664,57,0,9999,1,0,3393,0,0,0,0,0.007076,0.000001,10000,0,0.009043225,0,0.009043225,57,1469,9999,0,0.9998000199980002,0,0.9003101287626535,175.43859649122808,0.000800942
0x6ef4e4d03a46aabe07981f74410f05e95a08e413,0,0,1668704,90799.12808,83,1640724433.000000,54778899.47,244,203,30,0,77,3,0,3,0.224314,0.014,1.995,0.522012,233,45.53564729164354,15.660365944826246,0,-29.87528135,113,15,0.14705882352941177,0.8675213675213675,0.1282051282051282,0.8027521794536929,0.4690995066648295,0.9549180327868853,9.762097461762755
0x69c2c856f2dce7832eb82132d62ca0b4f822f429,0,0,2859037,80868.39835,13,1617563177.000000,47982749.09,501,364,34,0,47,11,0,3.99,0.068573,0,3.9,0.542678,398,24.960743953414465,18.451064700927795,0,-6.509679252,394,2,0.093150685,0.9122807017543859,0.085213033,0.8649619581417541,0.6163754431625851,0.7944111776447106,1.795286786859474
0xf341ed41475fedd4704902b4b82f1d2eb4d477e8,0,0,0,0,0,513084,8801.938356,357,0,3504,1,0,1475,0,0,0,0,1.6,0.076093,3505,0,266.6293577279717,0,266.6293577279717,349,115,3504,0,0.9994295493439818,0,0.517619104,9.817927170868348,83.05703564137664
0x7f886089d20a06e95c66963d4744a5caad1f5bb0,0,0,4339191,187353.8375,14130,1646184705.000000,235256994.1,181,80,7,0,27,1,0,33.4,0.865549,0.2,8.5,2.238571,87,69.24395673308325,15.669999999999998,0,-53.57395673,87,1,0.086419753,0.9090909090909091,0.079545455,0.9118454654839822,0.5511896918513128,0.48066298342541436,20.87326725217155
0xa3d87fffce63b53e0d54faa1cc983b7eb0b74a9c,0,0,0,0,0,1163556,11315.80892,620,0,4731,1,0,2754,0,0,0,0,0,0,4732,0,0,0,0,612,111,4731,0,0.999577435,0,0,7.632258064516129,0
0x86631d5eab803b3c6d124659bd7d8e043cd1a1e2,0,0,469608,18378.26325,106,1646415842.000000,21182481.5,181,547,78,2,166,11,0,0.715,0.020816,0,0.337029,0.041064,627,11.386621890814641,3.202981144580884,0,-8.183640746,181,28,0.14233576642335766,0.8710191082802548,0.12420382165605096,0.839199534,0.5394663431390861,3.4640883977900554,2.5734857895515018
0x63af02a2a14945b28799696e0f45d6321fb2eee5,0,0,0,0,0,302040,1051.661164,78,0,6360,1,0,2407,0,0,0,0,0.04269,0.000029,6361,0,0.18652199999999997,0,0.18652199999999997,75,5712,6360,0,0.9996856334486011,0,0.9955649990278285,81.55128205128206,0.061291177
0xa938ac3836dd514a99b3d43193290a034e23e971,0,17,7161087,469125.1471,619,1642193513.000000,410577596.5,186,34,4,0,14,2,0,1.1,0.209895,0.095,7,1.93336,38,7.136438579999999,7.733438609999999,0,0.5970000300000002,30,6,0.11428571428571428,0.8717948717948718,0.10256410256410256,0.7883658912287138,0.6813450446414007,0.20430107526881722,1.664413456457028
0x258aeac01672e6857972707fc129a6a39d09758b,0,0,0,0,0,129094,2569.024806,273,0,9151,1,0,4444,0,0,0,0,1,0.046778,9152,0,428.0614910000115,0,428.0614910000115,273,2241,9151,0,0.9997814924068611,0,0.795336202,33.523809523809526,136.02555175905474
0xf912b616a7c378fbd42814021b973a97a7fe2293,0,18,2453501,301804.5,3344,1646443340.000000,165102209.5,144,26,10,0,16,5,0,0.074,0.022735,0.003251,0.079223,0.033147,36,0.5911104406566827,0.33147378000000005,0,-0.259636661,36,1,0.37037037037037035,0.7027027027027027,0.2702702702702703,0.6072559756072017,0.4653348770606319,0.25,0.1123290615633047
0x5bdf47c6691edf5d2e5f7a156324d88e1478fca6,0,0,0,0,0,1657327121.000000,198739.5449,55,0,8363,0,0,6146,0,0,0,0,0.06,0.000024,8363,0,0.198974462,0,0.198974462,55,4952,8363,0,0.9998804399808704,0,0.995338646,152.05454545454546,0.050586030892567566
0xca850e26ffe8cc8294a7e9ccea30f3eedd98edd6,0,0,0,0,0,165380,21.054805,3,0,9999,1,0,5731,0,0,0,0,0.02,0.01032,10000,0,103.1885000000019,0,103.1885000000019,3,9994,9999,0,0.9998000199980002,0,0.47663725595793516,3333.3333333333335,32.904083264328975
0xa3548f460038933b14a8c81179d3bc677c93bee0,0,0,880991,44446.80368,842,1650822127.000000,110301129.6,126,163,15,0,49,5,0,0.081994,0.00743,0.006,0.197193,0.092888,178,1.2110257688897552,1.3933202594219438,0,0.1822944905321886,110,11,0.091463415,0.9106145251396648,0.083798883,0.7004528498706847,0.24077848447920716,1.4126984126984128,0.12300433942289223
0x5bd6db4f6394f71ff7b678d43cccd953e1a516c5,0,0,536301,11838.07852,149,1643501662.000000,14468414.85,214,1057,114,0,136,21,0,10.88,0.0881,0.002,11.99937,0.603919,1171,93.12150917,68.84678690924419,0,-24.27472226,213,104,0.10775047258979206,0.9018771331058021,0.097269625,0.8602677281798535,0.599376779,5.471962617,7.936118689
0xc847904db7cd4963847d8aa03df98aa312f61b3b,0,0,557455,21189.78694,0,1637281729.000000,17032906.43,244,291,97,0,51,15,0,4.85,0.277633,0,2.429979,0.465913,388,80.79107216773781,45.19353778,0,-35.59753439,239,18,0.3321917808219178,0.7480719794344473,0.2493573264781491,0.7495546121057135,0.5250284313157452,1.5901639344262295,8.910186286409411
0xa2259965ecee1144789999694a4656b3ab01b6f6,0,7,7960867,390811.4706,1580,1644988304.000000,183125709.4,191,34,9,0,7,2,0,14.85,1.023776,0.1,11.4,2.916556,43,34.8084,26.249,0,-8.5594,43,1,0.2571428571428571,0.7727272727272727,0.20454545454545456,0.8569037941348291,0.5164471696986465,0.22513089,5.470680439284117
0x36f9692ee2f83f3c5c3ec6cede192da7f53eb0aa,0,1079,1658227148.000000,184667713.3,0,0,0,44,9,0,0,3,0,0,1.095,0.331272,0,0,0,9,2.9814522495083144,0,0,-2.98145225,3,7,0,0.9,0,0.5981494480529347,0,0.20454545454545456,1.2232002265250812
0x9a1bec8f68725efdf4c96cb430de9a5f9fba7555,0,0,1863343,220977.9778,11144,1640903472.000000,75041950.32,232,45,22,0,15,7,0,0.189594,0.023032,0.007992,0.095072,0.041345,67,1.0364201036304002,0.90958357,0,-0.126836534,67,1,0.4782608695652174,0.6617647058823529,0.3235294117647059,0.6430516011424096,0.3261453252706249,0.28879310344827586,0.051361213
0xeb521c5e9179ca50b5109b812160d30b644d2631,0,3,725233,37702.84689,4,1647443637.000000,28520271.9,170,209,58,0,76,20,0,0.3895,0.015713,0.00081,0.283266,0.027637,267,3.2839175781487335,1.602933958546794,0,-1.68098362,167,18,0.2761904761904762,0.7798507462686567,0.21641791044776118,0.7405465707118345,0.6315545062520005,1.5705882352941176,0.6383019210211112
0x6bc9ea5c72098af49595b890bc91a2e01ea17ba8,0,0,1943233,65332.15517,129,1638790163.000000,103162460.9,269,174,16,0,33,11,0,0.52,0.030308,0,0.562379,0.139237,190,5.273638224724445,2.2277860299800567,0,-3.045852195,188,1,0.091428571,0.9109947643979057,0.083769634,0.83638396,0.6047533945849353,0.7063197026022305,0.823813058
0x2c0ce11e6569beab9f0235a743f8d3d4e45aec37,0,0,347964,16542.32071,8,1639012969.000000,12250207.21,267,1241,134,0,425,27,0,3,0.070577,0,2.007668,0.188097,1375,87.58582821487752,25.20498223844649,0,-62.38084598,267,40,0.10789049919484701,0.9018895348837209,0.097383721,0.8364052605907779,0.6092829361234477,5.149812734082397,18.148843139567997
0x4107873164d3f7ad5e22a186f70b6976183862ba,0,0,0,0,0,213531,2338.694388,67,0,2441,1,0,1317,0,0,0,0,0.267,0.052615,2442,0,128.43400000000182,0,128.43400000000182,66,901,2441,0,0.9991813344248874,0,0.6296482973070116,36.44776119402985,42.02442735500331
0xb835b804a952d7d6611dc0a69b60891883496dce,0,0,2144605,117946.3269,123,1645547399.000000,78495506.52,176,104,21,0,35,9,0,39.69,2.429958,0.04,32.876652,5.436333,125,252.71566124080059,114.16298821362706,0,-138.552673,115,11,0.2,0.8253968253968254,0.16666666666666666,0.8752307253891216,0.721493981,0.7102272727272727,39.90810422696918
0x183d91c5fcc6ff05570dd94a4a5844fdb798ce3e,0,0,1648387,84323.4188,457,1647027817.000000,61190027.7,174,117,27,0,35,4,0,1,0.057243,0.007,0.269226,0.110539,144,6.6973949999999975,2.9845492028179366,0,-3.712845797,144,1,0.2288135593220339,0.8068965517241379,0.18620689655172415,0.8079682875197384,0.3156453527531057,0.8275862068965517,1.1660501245938033
0x83932ec464ca7c4ee8a3b557f5d137aedd7e55ab,0,0,981531,41650.45259,111,1639627478.000000,19668120.26,257,232,84,0,63,10,0,1.77,0.045722,0.001396,0.8,0.064554,316,10.60758468789409,5.422559300034964,0,-5.185025388,257,9,0.3605150214592275,0.7318611987381703,0.26498422712933756,0.8328054825620035,0.6019535009229267,1.2295719844357977,1.7630097058696854
0x04d868a2c4d685a203c30e3eec7707cc947b7517,0,31,3479358,96911.36782,66,1631759705.000000,33740973.8,347,87,49,0,20,9,0,0.432187,0.062825,0.001442,0.451674,0.08126,136,5.465738434084033,3.9817314103914794,0,-1.484007024,134,3,0.5568181818181818,0.635036496,0.35766423357664234,0.723114427,0.5113632182178003,0.3919308357348703,0.5377925979390932
0xd16e7b3b91f96d027ab46a951fa7f81708f9e7bc,0,0,0,0,0,442027,1753.540927,42,0,2028,1,0,946,0,0,0,0,0.777,0.167808,2029,0,340.31479999999755,0,340.31479999999755,38,1075,2028,0,0.9990147783251232,0,0.6398970355351087,48.30952380952381,106.90289140732766
0xf779d7cd6e74f18b889fb34fa17821170a0f420e,0,0,125932,7262.030822,31,1657253866.000000,20722752.76,56,584,80,0,78,11,0,1.47,0.041042,0,0.990505,0.143312,664,23.968738504475617,11.464954447887898,0,-12.50378406,56,33,0.13675213675213677,0.8781954887218045,0.12030075187969924,0.8429173988686579,0.6097921872812361,11.857142857142858,3.632670233889123
0xaaad75ef3322d419abf05f9017614a04f16aa9b8,0,0,445199,31012.97479,0,1653399023.000000,68972320.42,66,119,24,0,75,14,0,0.25,0.014866,0.00489,0.1,0.048799,143,1.769014940102745,1.1711877051668143,0,-0.597827235,63,10,0.2,0.8263888888888888,0.16666666666666666,0.8677452673846239,0.35831086900096115,2.1666666666666665,0.20701178901313996
0xf26f2f6f86cf3e8832a07da6f053a66a7a45697d,0,0,2050958,150485.0903,90,1630769639.000000,56493619.9,358,155,29,0,69,10,0,12.69,0.959257,0.005,23,2.172061,184,148.68488589145983,62.989777071021635,0,-85.69510882,182,2,0.1858974358974359,0.8378378378378378,0.15675675675675677,0.7904390704300339,0.8032915078190473,0.5139664804469274,37.889497132127374
0x7e9b9ba1a3b4873279857056279cef6a4fcdf340,0,0,0,0,0,276070,11608.62677,105,0,777,1,0,333,0,0,0,0,0,0,778,0,0,0,0,105,114,777,0,0.9974326059050064,0,-2.87E-17,7.40952381,0
0x06fd3999fa72163c6f21f649587e6b6d670cdc8b,0,0,0,0,0,87249,60.206221,7,0,9999,1,0,6326,0,0,0,0,0.25,0.060966,10000,0,609.5999999999908,0,609.5999999999908,7,4107,9999,0,0.9998000199980002,0,0.6869844516488038,1428.5714285714287,207.36927939276703
0xaf61894e1ccc3127465a35fe2be1efcb469ba8ca,0,22,18904605,4732241.25,2631,1639247137.000000,546443560.7,221,4,3,0,3,1,0,0.0899,0.022475,0.020478,0.066066,0.036942,7,0.0899,0.11082519,0,0.02092519,4,4,0.6,0.5,0.375,0.7499966629736909,0.2742363692684779,0.031674208,0.035791048514344975
0xa009fa1ac416ec02f6f902a3a4a584b092ae6123,0,0,69629,471.726754,6,1651224591.000000,82561764.25,55,9980,20,0,4,2,0,0.141,0.000014,0.5,5.998975,3.650473,10000,0.14100002162471403,73.00945970215074,0,72.86845968052602,55,466,0.002003807,0.9979002099790021,0.0019998,0.9928722147699506,0.2605784220299434,181.8181818181818,20.858380952030195
0x99999999d116ffa7d76590de2f427d8e15aeb0b8,0,0,0,0,0,238448,495.466447,58,0,9999,1,0,5,0,0,0,0,199.999001,0.036356,10000,0,363.52369444159774,0,363.52369444159774,58,493,9999,0,0.9998000199980002,0,0.99949833,172.41379310344828,114.91032906278392
0x5d729ff0938739eb4d26b9810c3e1dff559e95d9,0,0,632187,10910.29887,0,1594142843.000000,931969.2532,786,5919,1714,0,1096,1019,0,0.05,0.020563,0.000003,4,0.080677,7633,121.71499999999521,138.28041419733847,0,16.56541419734326,786,190,0.28952702702702704,0.7753471312549123,0.22452187581870578,0.588359383,0.5333534443859171,9.711195928753181,6.974415138140938
0x9244d9c10af7da848285e845705dda28470b53c6,0,91,3425498,92542.8254,1466,1637809078.000000,21220769.72,269,63,78,0,2,7,0,11.66095,0.734258,0.00425,1.36513,0.573844,141,46.25825311270502,44.759858660205005,0,-1.498394453,141,1,1.21875,0.44366197183098594,0.5492957746478874,0.5484249990914892,0.33524394672036334,0.5241635687732342,2.511606713788548
0x0fd7ebf7ca3432124676b4b8a9c93f6acd2d27f2,0,147,686,339.333333,3440,1657903034.000000,276376438.2,5,3,6,0,1,1,0.076212,0.099265,0.085019,0.01,0.07659,0.042765,9,0.25505666149425243,0.25658966149425244,0,0.001533,5,4,1.5,0.3,0.6,0.060256706,0.27472353848519965,1.8,0.037015559
0xa9d8d9f927deda774c807ec662356b4e7f748b81,0,147,16510,1232.315789,1999,1657193607.000000,36113465.07,48,38,46,0,1,9,0.063765,0.999496,0.179947,0.026625,1,0.149875,84,6.83797957,6.89423361,0,0.05625404,43,9,1.1794871794871795,0.4470588235294118,0.5411764705882353,0.35515756341601357,0.4124135312456489,1.75,0.1378578737410001
0xecf1c62e0d7e2f887d37eae3f060ee82e16841ef,0,58,22083,11070.5,0,0,0,1,2,1,0,2,1,0,0.000897,0.000449,0.00215,0.00215,0.00215,3,0.00089725,0.00214951,0,0.00125226,1,3,0.3333333333333333,0.5,0.25,0.49988857317956437,0,3,0.000422968
0xe768687cf9ff40a1319f4847d3afd5b9fb6a4700,0,0,1656395,165755.3095,705,1634165621.000000,408549392.8,323,168,4,0,71,4,0,23.090997,0.577968,0.236009,1,0.483517,172,97.09868330538801,1.93406956,0,-95.16461375,169,4,0.023668639053254437,0.9710982658959537,0.023121387283236993,0.931801737,0.3146101628092088,0.5325077399380805,31.763070259501717
0x2586181d6544b49060d48f8c1322339ed2876f16,0,0,12834834,310110.593,712,1605318258.000000,201098766.3,656,172,8,0,44,8,0,18,0.232444,0,16.053581,2.802974,180,39.98036477892076,22.423789449999997,0,-17.55657533,179,1,0.046242774566473986,0.9502762430939227,0.044198895,0.9816776951288392,0.715711172,0.27439024390243905,4.363345082542535
0x3758c63193212c5d9fad52650ba581b18a2356bc,0,0,83622393,11510499.21,0,0,0,1866,14,1,0,13,1,0,0.23,0.096059,1.283015,1.283015,1.283015,15,1.3448228179286041,1.28301472,0,-0.061808098,15,1,0.066666667,0.875,0.0625,0.4866539644048853,0,0.008038585,0.44211701541284576
0xc823ad2e8f2cd8826e9a7f762b1cae185fcea081,0,0,0,0,0,0,0,1,1,1,0,1,1,0.040608,0.040608,0.040608,0.041062,0.041062,0.041062,2,0.040608219,0.041061575,0,0.000453355,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.02030411
0x893eed36144bb161afb3c8b1614a101acb976853,0,0,11710458,1782584.524,215,1620823971.000000,540275165,434,21,3,0,10,3,0,0.942,0.140756,0.032724,2.041651,1.024792,24,2.955877266295192,3.07437478,0,0.11849751370480766,24,1,0.13636363636363635,0.84,0.12,0.8026101502335934,0.435628403,0.055299539170506916,0.7125706442615659
0x38abb0b98e75978c416d49af17cee5a66da95142,0,0,0,0,0,0,0,1,1,1,0,1,1,1.817902,1.817902,1.817902,1.854902,1.854902,1.854902,2,1.81790238,1.85490238,0,0.037,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.90895119
0x102610fb66e2400bb39e5866b8423b4c8ae7597c,0,0,0,0,0,0,0,2,1,1,0,1,1,0.037731,0.037731,0.037731,0.038251,0.038251,0.038251,2,0.037730620792836914,0.03825075,0,0.000520129,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,1,0.018865310396418457
0x7547ee7b25ef49abf6fba0d8f0546204938aa3cd,0,0,0,0,0,0,0,1,1,1,0,1,1,0.037,0.037,0.037,0.037731,0.037731,0.037731,2,0.037,0.037730620792836914,0,0.000730621,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2,0.0185
0x13cce734118d9ee1cd96e72cb4e823dd860cb126,0,0,0,0,7008526,1651251121.000000,829129823.5,82,0,2,0,0,2,0,0,0,0.010857,0.065625,0.038241,2,0,0.0764821,0,0.0764821,2,1,2,0,0.6666666666666666,0,0.3580442795261126,0.024390243902439025,0.03281255
0x0c66e38f37c76dfa6245e3e7da3adff7d23ba217,0,12,1064802,33827.60976,176,1656355860.000000,828178018,65,164,2,1,12,2,0,0.229,0.008015,0.023394,0.164813,0.094104,167,1.3145359793432394,0.18820720000000002,0,-1.126328779,46,22,0.012121212121212121,0.9761904761904762,0.011904761904761904,0.9449536469425205,0.37569968024636646,2.5692307692307694,0.37281805445328164
